,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Chainsaw Toy Truck 18,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Drill and Nail Extractor  11,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Good Times Fishing Reel,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,KRUPS Café Trio,Krups Cheese Grater,Mattel Bubble Extinguisher,Metronome,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Push-n-Go Train 13,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Small Projectile Toy,Stamp Machine 17,Stanley Electric Stapler,Super Maxx Ball Shooter-RBS,Tactical Nerf Toy Gun,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
KRUPS Café Trio,5.189821818209179,4.111913946064889,3.4101294527378445,3.3496504154858164,5.539013366189812,3.8870131360816003,4.782785101600321,3.7044501808962407,3.4180088661844645,5.098226684092299,5.696779962855796,6.166467122581197,6.9444013653703,4.329977463163819,3.3216836775501744,5.276839166226483,2.5059917284112427,1.8682888620541693,5.177439714511029,7.30606245448726,3.263204334782014,3.9499203828443905,2.891635737502562,5.483709875937325,4.121237532184902,7.123937158627591,3.857799726093567,4.755968812979104,3.7273657685785473,6.4174317612511125,5.231553228175194,3.1201332072941526,3.8867342992843428,0.0,3.6099046563408623,4.393280920355797,4.986954479331658,3.779150145798497,6.8608694163878186,1.586341169750053,1.3554479435661884,5.80927219822783,2.8808977339986477,3.1642401328124565,4.906438915588301,5.244131697574232,5.107514544366836,3.353775989387056,5.823635181206602,6.1230647689218385,7.545086830358564,3.568587347402395,3.5813542263122926,4.127938775050449,3.1956485462299984,6.509439680143382,3.766991931089113,6.088905220723038,3.88184351149966,3.7949910267146385,3.743341895147321,4.972444221877215,5.731821946565287,6.365945882922049,4.27393423410433,1.8116545412059162,4.050244665263564,6.166467122581198,3.2357926075320878,4.87981943562202
Krups Cheese Grater,3.5083429477397527,4.721870202623764,3.87045071609578,3.0440822213808127,3.4282157026179023,4.149010268703369,3.672380310906839,2.392177047502086,3.3557409987042717,3.3296509261871985,4.438328469717227,4.121807943501947,5.3333776527761945,3.088995120274016,4.060520097953544,3.242413570590569,2.7021136243839643,3.0350059217338075,3.553770578133353,5.263971295391543,3.9835170733885583,2.910049879951795,1.703150502296638,4.151239212869511,4.302170270373528,5.42359205646256,3.2132806024459866,3.249981213766337,5.06384483382574,5.1867122934517855,3.753540190389191,4.285292921623906,4.4496536659053145,3.6099046563408623,0.0,3.110459095433233,3.284929766300495,3.3918976466600403,4.682872423267574,4.241954048202567,4.248284656996522,4.004652199483814,3.127858981328507,2.5530214113371614,3.8772397773920546,3.5399359079360955,3.6535556597737187,2.7929613381072516,3.880269778398503,4.762577798832244,4.996328183868784,4.162063832053706,3.013640685744527,4.010936222560514,3.520128295448909,4.7626039514792184,1.9444238573999248,4.779325485230793,3.4297618613275946,2.8763681725220938,3.436432768357232,3.942245520202577,4.349110482286622,4.792612654240269,3.0347977118857634,4.591379175585852,3.2953460016833267,4.121807943501952,3.4600969117929368,2.145295026988833
Mattel Bubble Extinguisher,2.4901905769068042,3.686931155366962,4.205045743063594,3.3790561458355817,2.0473469829965216,3.8439708129408983,2.041381869984916,2.404920324355129,2.8736705184214975,1.756481546088614,2.641960276909197,2.6581949355379257,3.2871509846094846,1.8780196007750933,3.4072074357273383,2.0885171447048103,3.543958161724879,3.454036860851178,2.1678607434965915,3.712613473641554,3.6569054829743166,2.0825354034779697,2.29234043931072,2.105149802202985,3.278003080921979,3.4796243954572232,1.9669463210387972,1.8531145081735168,4.951036303810087,3.4065672588993183,2.0663244399037377,3.660283113981455,3.8766071727256386,4.393280920355797,3.110459095433233,0.0,1.1374249820659161,2.625588951341168,3.107389278723983,5.106789338803385,4.5883350173945345,2.2987380409193277,2.355864423995416,2.116531973619998,2.4765533291362805,3.0886746129191605,2.0339637678686016,2.063352641559359,2.106230114596468,3.125342090893072,4.007557453606891,3.600402240199631,3.5735678808372042,2.7828706711249795,3.739131886656225,3.2219874587977753,2.5195918371686816,3.1057111988552295,2.8392242623959705,2.247475329015956,2.533701369421883,2.1952550126360766,2.335528242175829,2.8585223650543146,1.8162093774381458,5.349599289303675,2.021957651269733,2.658194935537921,2.852413863053141,2.9693342346074685
Metronome,2.898873542966495,4.426659892977674,4.949237076057121,4.16197223211664,2.270965544748084,4.573322636681174,2.6811680884786893,3.198867471587873,3.6126407821444975,2.285575139854765,2.7830023633318266,2.6046715770265436,3.243136910480099,2.5812152498430887,4.069902693142404,2.41103145546995,4.343769404611341,4.138658345633322,2.743072122417198,3.5866304373812183,4.358158106031515,2.9026601752986703,2.788282964172465,2.4561424164657284,3.9739246185993546,3.256249138110757,2.764071862108652,2.422013117889405,5.624609103979035,3.6141133766308515,2.5934294525381283,4.485546417140071,4.558241655641922,4.986954479331658,3.284929766300495,1.1374249820659161,0.0,3.3007373553730384,2.9661184109103917,5.804042468246087,5.286474627221459,2.3310428036504343,3.1155134774294786,2.597006708433977,2.808392632319833,3.647822877488343,2.6105986498476463,2.9014577141750357,2.1484289424396756,3.287558059290101,3.457526937784168,4.4357707370447805,4.322586544647481,3.575452937730099,4.569488932997997,3.273032711147466,2.513470223896467,3.3789536272221654,3.5661753606370694,3.010040969745395,3.18142143062842,2.808074309114289,2.3100477379396738,2.902373953318784,2.441180879662923,6.031709791183451,2.839922408847392,2.6046715770265387,3.5020736709988833,2.961883691126381
Mini Pro Hair Dryer,2.2481442104440243,1.6857140382931068,2.3786214622311466,1.8401860661060114,3.0641062919509583,1.4704361283090364,1.707553398798538,2.186029014694533,0.965124616431756,2.548979594555817,2.525411727957056,3.3206385685599695,3.9582526792420323,1.5276555342260771,2.0888910682611948,2.942535927092904,2.8201662721680165,2.5717397949464567,2.32415337647089,4.22386700260336,1.6005918747221373,1.3841834543316167,2.629303244299064,2.3633617355978713,1.555066267846894,4.026093473423531,1.0416147027588079,2.4539784300359635,3.0155384893716684,2.899276876562251,2.256968242298431,2.0345908100425247,1.986429591878099,3.779150145798497,3.3918976466600403,2.625588951341168,3.3007373553730384,0.0,4.216577163894373,4.7099317935783285,3.916262983164849,2.801564214945285,1.748313655048368,1.893661732645597,2.08751633875834,2.3210800651372265,2.2248402717983233,1.848607221166783,3.4457013978615847,2.6777694746046508,4.979955862401994,1.573778999833641,1.8311525065237877,0.9968667610722626,2.101301552623577,3.2578389618018275,3.419615007073024,2.5627139022168097,0.9671857971382536,1.211592895776223,0.6653866055697817,1.7433448213568454,2.937214933973373,3.2254947996702077,1.2022320521011436,4.8871095199505294,1.0495194960649552,3.320638568559972,1.3499853883172257,3.539630083170852
Moen Kitchen Water Faucet,2.7266555117348457,5.360524194489088,5.730871147429397,4.987455067323267,2.1998801411898494,5.20772474123362,3.0420190344425975,4.052033375393523,4.562251892865396,2.5980535451853273,2.8972234692980368,1.7978343041755551,1.8531014315370782,3.458664992329423,5.7351431503512496,2.1520288889306034,5.575189597238818,5.676081774698622,2.555493645649977,1.369802094976458,5.459548293827763,3.7990617047452386,4.554703320855254,2.654242049935969,5.0326637026150784,2.099328107001966,3.8820573477612745,2.6543584814209398,7.060603946361491,3.3469769248802694,2.5900825746036116,5.893429133820056,5.664185640903407,6.8608694163878186,4.682872423267574,3.107389278723983,2.9661184109103917,4.216577163894373,0.0,7.624085785372635,7.106226245809837,2.19405256210784,4.816378150143146,4.343694174460151,3.71878404966139,3.440570098199707,2.551489177753197,4.244760855299845,1.609266449379079,3.1019128161025797,1.740527865770283,5.428542997696938,5.022603472665576,4.428895174014768,5.503717241061012,2.1331860242979706,4.4650495970304656,3.0459287399416475,4.4633360106081446,3.9572674083744714,4.326280625734426,3.073125868547786,2.3218483767352516,1.870585352895211,3.342440819971196,7.988487997391242,3.745655043810818,1.7978343041755502,4.9568233877060575,3.6116895150007395
Mr. Coffee Coffee Maker-RBS,5.982933334053292,4.997742025721772,4.112568019138148,4.013869996844629,6.134282306308407,4.712569805997364,5.631105791351748,4.1209673995280545,4.2243406379839135,5.6688709433510605,6.64124977744526,6.994175768302578,7.873963066219151,5.064083567898188,4.122684334729419,5.895736829318876,2.759444244709803,2.5817946445846975,5.8185312670442135,8.201661230027096,4.137645076882621,4.656598285711103,3.5802227668390354,6.294866361779792,4.976450809846605,8.110073799487067,4.719247062591032,5.523168525881541,4.353706756439661,7.280204115246173,5.978803657650655,3.9142686596651286,4.694809564990595,1.586341169750053,4.241954048202567,5.106789338803385,5.804042468246087,4.7099317935783285,7.624085785372635,0.0,1.793501441391512,6.682878997567021,3.8612426562003583,4.093315118834769,5.800877607256864,5.823306102597513,5.8627761046241,4.107865397805544,6.554616437836398,7.0380610469571385,8.432714930814603,4.376388617561543,4.236741344182835,4.927571428327763,3.908023987667241,7.434959833036357,4.53275866507503,6.982188563281533,4.777426595977246,4.575785290954014,4.723757190632717,5.8319244570947575,6.6787008776936005,7.278565710151261,5.109603978636286,0.7965176515601292,4.788455110149758,6.994175768302579,4.265158531466225,5.519531705801223
Mr. Coffee Iced Tea Maker-RBS,5.378656752770324,4.014900157749849,3.2473448421497415,3.413812355151533,5.8452011833974415,3.902441590772253,4.8855901546893925,3.9358619063672946,3.4597517351004097,5.300660649002357,5.925334510193937,6.466895128487149,7.086735228434878,4.426573220792064,3.3375872113896046,5.585088897463137,2.5701748146166343,1.886604831579391,5.374918046013909,7.530120171554111,3.21136052548292,4.005755859566131,3.1772017915464477,5.5643267470113384,4.106026906892481,7.27736432516214,3.922342008330723,5.004849898102661,3.5816570867032174,6.502857795008836,5.366809171514646,2.946953120245632,3.8220418264122635,1.3554479435661884,4.248284656996522,4.5883350173945345,5.286474627221459,3.916262983164849,7.106226245809837,1.793501441391512,0.0,6.020495741325856,2.9227138097177257,3.664198367694388,5.185234262074423,5.434119656892016,5.2810704888971,3.426010391322895,6.153399219231658,6.27433219528733,7.916420465931987,3.475800723493061,3.7312424879889554,4.099462933232328,3.125850992290465,6.681286045362432,4.279035926872215,6.164839080841382,4.053686838802735,4.047583577353124,3.942226416547969,5.075319821774803,5.98472787510748,6.518142053678933,4.478004288014698,1.7551701883713988,4.123490281121983,6.466895128487149,3.4737891949466913,5.402843784327893
OverRider Toy Car,1.431864531903984,3.8700663289559736,4.469057184402354,3.826257165917085,1.5989256578121251,3.8208488027171423,1.5600108288749597,3.2998431824909713,3.3637339296810187,1.6648158625544773,1.2999044471166696,0.8726026384807651,1.935430228910926,2.0234248395492482,4.075487002523303,1.7610131667706204,4.652469433955785,4.673548993186143,1.597001889380146,2.000521135380107,3.9787879158417745,2.556725341658961,3.736972958513715,1.0626610334293036,3.3374141303622173,1.766741398169669,2.455480029880034,1.7270690283610293,5.335976171742773,1.899158679581773,1.1084384793035804,4.347266578050267,3.9389978095386113,5.80927219822783,4.004652199483814,2.2987380409193277,2.3310428036504343,2.801564214945285,2.19405256210784,6.682878997567021,6.020495741325856,0.0,3.539914167551447,3.064174344454092,1.914493936794463,2.398631985442884,1.312260210153752,3.1602600959388383,1.5564669341303776,1.5698017200548962,2.7644140051454933,3.955699704980479,3.8249281770002317,2.9845641680699173,4.268970765878242,1.158512636090097,3.6458142444644963,1.4617169718145469,2.888840299031802,2.5262747729855244,2.7701587150737623,1.4979975910958732,1.4044136299585872,1.2382371874167044,1.876269078951587,6.939609378515437,2.477268686447359,0.8726026384807662,3.347306191797481,3.025609971278636
Paint Sprayer,3.185180952788509,2.252493205049461,2.646854680128827,2.2500608049210773,3.666681419820964,2.496432039578509,2.4691670745199716,2.4363877326585546,1.748490357083216,3.132614488953807,3.4303219335827744,4.073606505560823,4.523098847119822,2.0692291051226244,1.83667929915493,3.5450746836893465,2.332900108334466,2.0172787519385005,3.2084749359630247,5.053136874750358,2.1303662101150995,1.6963096532848636,1.919024803746991,3.0843381499412774,2.142280684893182,4.7307314109602565,1.5076750376993036,2.7776965899163533,3.1998438499244966,3.999255783225936,2.999602741478696,1.8147672158772525,2.470707817910376,2.8808977339986477,3.127858981328507,2.355864423995416,3.1155134774294786,1.748313655048368,4.816378150143146,3.8612426562003583,2.9227138097177257,3.539914167551447,0.0,1.735306505285703,2.768176298214456,3.494088889135042,2.940089652707424,1.1255503920953114,3.855315438140793,3.728444251345691,5.612620872118633,1.870507722642263,2.3658056708851514,1.8949005011337525,2.1742022784057498,4.211723071187449,3.037385547198008,3.659153432743719,1.8095422933805658,1.899322010476251,1.6371368154308505,2.581658358771955,3.546308239129954,4.027510276640254,2.07476542835773,3.9829215671620855,1.7483233431192249,4.073606505560823,1.4281047917861855,3.8893217358098715
Pneumatic Air Ratchet,2.7860926719434276,2.859946756568709,3.274760584227018,2.699246191116193,2.8610925578713915,2.7513167889052643,2.4341207867013135,2.194776707615339,1.9614801005512108,2.568091506237009,2.846976333627695,3.4157583073505595,4.290602794432115,1.9068182226206614,2.1655331991734617,2.782188029893186,2.625630391548022,2.435154658367936,2.7416119849362985,4.6682231689042855,2.4423737635015805,1.8644138878325613,1.877182173643853,2.7785792271870386,2.350097694283868,4.4094151822414105,1.919949921238679,2.4462204106247145,3.5910851359455083,3.6613377338320587,2.7189118409127766,2.7464788580492234,2.7191288254494754,3.1642401328124565,2.5530214113371614,2.116531973619998,2.597006708433977,1.893661732645597,4.343694174460151,4.093315118834769,3.664198367694388,3.064174344454092,1.735306505285703,0.0,2.0229492478690507,3.0345702217181016,2.679546472079514,1.8002753961413112,3.175812567056204,3.3145347303471913,4.896776900473867,2.5672760330537914,2.5281925652750656,2.2568797033503567,3.0272325758539838,3.87943820634089,2.5469743932616753,3.42040349808259,2.0097926195178673,1.6488504619064017,1.7103835652980053,2.5606889216907325,3.0203306851708343,3.718732889873229,1.7758745460238128,4.342500459147861,1.7624490022528847,3.4157583073505604,1.6637897351015056,3.002155055780834
Portable Fan,2.153107417685942,2.745475676765076,3.920854772252915,3.4265397678884697,2.398186966049218,2.907181563199685,1.7879071016584398,3.075291583246948,2.6032051884982117,2.241827130336102,1.3707483863055987,2.320843169794407,3.1496843041608384,1.7680737103669535,2.629200810575527,2.552029728581683,4.026052700883667,3.9637303170861613,2.165530623675852,3.578470774251752,2.9155644615652516,2.180747739394456,3.425362245102776,1.635413950849432,2.0728016611281403,3.092929532062189,2.0679183226430387,2.222749010164075,3.987167501831041,2.0307756896723808,1.8469695865314408,3.2428088713012944,2.6105568672911574,4.906438915588301,3.8772397773920546,2.4765533291362805,2.808392632319833,2.08751633875834,3.71878404966139,5.800877607256864,5.185234262074423,1.914493936794463,2.768176298214456,2.0229492478690507,0.0,2.5899404121552956,2.012047662848795,2.678351258153498,2.6053574465725235,1.675924090940705,4.196428654103102,2.8649018072114383,3.1296561991895917,2.095844843122071,3.735870367496072,2.626832060528171,3.6818106259166705,1.8567617294492402,1.9908773490009775,1.8878820682662936,1.8399463152198845,1.625252263296079,2.0493910939425284,2.551516413914376,1.6027513355665142,5.98549891591433,1.8675739902477377,2.320843169794408,2.1486806010146116,3.456802127527813
Power Caulk 20,1.410707573128246,3.5411941547991885,3.453648083514594,2.5121372156401836,2.1265324226019753,2.828496925103874,1.8925259044659675,2.154783130495508,2.646503155890259,1.8780926214527363,2.680576800269175,2.599216239460585,3.7629131587761253,1.876643347889792,3.8527541757896704,1.9911754527897862,3.6095569358028743,4.003861008751838,1.3711121386045972,3.499026651369939,3.241180124917798,1.977867245250628,3.4335933707577264,2.3674917629541916,3.01497183169455,3.7862685255751773,2.2565353892906255,2.3046665550638985,4.549331068879776,2.871238976997438,1.8491235209273822,3.8317755736838297,3.443356745569372,5.244131697574232,3.5399359079360955,3.0886746129191605,3.647822877488343,2.3210800651372265,3.440570098199707,5.823306102597513,5.434119656892016,2.398631985442884,3.494088889135042,3.0345702217181016,2.5899404121552956,0.0,1.8544264811536517,3.003805901292658,2.946950019864931,2.6948048802097704,4.2523550769174205,3.1981424784120307,2.4237234949206776,2.577234606093692,3.1280306284074664,2.6755557256783655,3.8100228981678383,2.3766465627239777,2.256479157931779,1.779519460646505,2.5284151026113273,2.0893370036473367,3.181312259809818,3.0234326597583427,1.7901510970500372,6.126366256340473,2.1254171728955304,2.5992162394605915,3.1826295438578605,2.797623883813557
Presto Popcorn Popper,1.0032577591676057,3.323868445916867,3.6851978081581356,2.966448032254047,1.6083695384198458,3.1705117035584935,0.9206762107405813,2.428499218556778,2.691380990345793,1.1197277485852892,1.7715175860817574,1.6417778749563954,2.5113551980918203,1.430904617377124,3.642135799532786,1.4027546825540333,3.7805681051761915,3.954290211257575,0.8455350562139838,2.6201782482802116,3.4009105561761332,1.8283426280878396,3.2260282523802486,1.1798002656002438,2.8185357669008138,2.7196356264967125,1.7947710350604922,1.0142837507954003,4.832354771324599,2.3399087637252465,0.4082689030817563,3.6279539128351077,3.466751353259189,5.107514544366836,3.6535556597737187,2.0339637678686016,2.6105986498476463,2.2248402717983233,2.551489177753197,5.8627761046241,5.2810704888971,1.312260210153752,2.940089652707424,2.679546472079514,2.012047662848795,1.8544264811536517,0.0,2.4515455156917256,1.693850706084636,2.093918747644865,3.5873584252123605,3.221364745204955,3.0818484418116383,2.319831482461384,3.4107530591019954,1.8102546248143299,3.4775245335241443,1.8301501785464585,2.2388160511632673,1.7959964707707359,2.2326060372583245,0.9364178913067102,1.9073170338145244,1.8018749364350501,1.3903246664888724,6.169153784638558,1.7825154632087183,1.6417778749563952,2.8492241459875984,2.956539937774176
Presto Salad Shooter,2.8131661563712442,2.6150651454990257,2.547832847690573,2.112510833508016,3.0458037066703776,2.5576235832562078,2.2548746839759533,1.8514062274381473,1.7645999522805493,2.5107461528951744,3.29539185119445,3.582929575333988,4.147544052321692,1.7561791521562526,2.2884450800944367,2.969970589446693,2.154121106798186,2.2866277215881747,2.6662807844687286,4.558265445299207,2.4223571802733246,1.1671471779670837,1.7337159927384693,2.778418238086602,2.4482165786787777,4.4450511669120205,1.5636405252494083,2.33260680106289,3.6478146581398545,3.797773155664625,2.533779965911841,2.4054480931374793,2.7035715193370495,3.353775989387056,2.7929613381072516,2.063352641559359,2.9014577141750357,1.848607221166783,4.244760855299845,4.107865397805544,3.426010391322895,3.1602600959388383,1.1255503920953114,1.8002753961413112,2.678351258153498,3.003805901292658,2.4515455156917256,0.0,3.2819907444249807,3.5316311379794136,5.145021056387904,2.254156748724587,2.201866929261141,2.019282959364274,2.266152367885987,3.8543850913131097,3.0758027562603845,3.4373136928356525,1.8672355687547,1.7511824652760695,1.8858271685328074,2.357108141536125,3.3830076716560527,3.705527734701641,1.8790047685248124,4.31022755359592,1.473786525565003,3.582929575333987,2.0324521784023184,3.533302759171375
Push-n-Go Train 13,2.173774920587084,4.544253667055552,5.005386378270479,4.2894599925768055,1.227879930842403,4.482979378711401,2.296417090526983,3.2586189322833765,3.8059007076781945,1.6348938280066154,2.1925677136516852,1.1932234273982079,2.099050348962558,2.5662132746319473,4.6074157366575585,1.3203762012457543,4.6672787335775245,4.816246409646208,1.818069718415871,2.187269779976113,4.611084419744932,2.959610161347301,3.710230261492629,1.9179653678057424,4.093806399447514,2.402252559021028,3.060778898956709,1.617344989619488,6.0581680767901736,2.9562219621913055,1.7247148715931595,4.9067335035368185,4.669958743945146,5.823635181206602,3.880269778398503,2.106230114596468,2.1484289424396756,3.4457013978615847,1.609266449379079,6.554616437836398,6.153399219231658,1.5564669341303776,3.855315438140793,3.175812567056204,2.6053574465725235,2.946950019864931,1.693850706084636,3.2819907444249807,0.0,2.6341859325069086,2.5457135724890962,4.556760466639914,4.262516421254573,3.6236785483462017,4.7755258906738725,2.1699652058558216,3.6268893284014956,2.686370571514438,3.563806849444154,2.9882797958283494,3.4315766178230294,2.283598277208895,1.6923333280324746,1.837113184158501,2.484357294411885,6.90611730809788,2.8848012540360526,1.1932234273981988,3.9012366632114728,2.959753721568136
Radio Controlled Truck,2.1036778317587443,3.3798276916544303,4.514504863145647,4.106835420536854,2.566801155339459,3.4877825771250133,1.9552087116570196,3.821862131973248,3.2640027209813525,2.49111278776682,0.8660913432997065,2.015176190351962,2.2160802490018576,2.2756066174127776,3.8072794366843956,2.743830892430954,4.943332397937633,4.879708863953831,2.3187336190651124,2.558853370953666,3.7803618084248276,2.836089655760684,4.361608503423649,1.341093208190333,2.8882522047821677,2.0827498376349447,2.7088650971296153,2.5749156145703918,4.9246156103773995,0.6434600314366372,1.8844758799100536,4.2121206303563765,3.5528087066448792,6.1230647689218385,4.762577798832244,3.125342090893072,3.287558059290101,2.6777694746046508,3.1019128161025797,7.0380610469571385,6.27433219528733,1.5698017200548962,3.728444251345691,3.3145347303471913,1.675924090940705,2.6948048802097704,2.093918747644865,3.5316311379794136,2.6341859325069086,0.0,3.47553181480013,3.6297856998458977,3.8261175435799935,2.6271474321143353,4.450735158423318,1.6154138076510616,4.494669023532337,0.7683290254203624,2.770782208100829,2.775702414125757,2.6633221761806323,1.676172351747015,1.6815586876575759,1.5817321232151795,2.1581642943770842,7.242879392822087,2.4826969522830633,2.0151761903519634,3.2165321765098525,3.983259509826354
Real Power Tool Shop,3.476314756742777,6.216788956335976,6.518925914950322,5.869702889179662,2.9951842121132413,6.000562186345658,3.9541910681215238,5.02893780487481,5.389012518833391,3.5678505307518136,3.346351578106248,2.340470524962794,2.5267512485228325,4.23444513347134,6.398158124047383,3.0551936056893947,6.378284252599422,6.413280912798935,3.6343967810621334,1.9329198541710741,6.21746844562033,4.696694841097973,5.215634187865876,3.441757418228815,5.776934330740856,2.396037429776713,4.766429161045672,3.556572594148446,7.7106613391383165,3.806144938117385,3.549150143247477,6.769026190299904,6.359833379536898,7.545086830358564,4.996328183868784,4.007557453606891,3.457526937784168,4.979955862401994,1.740527865770283,8.432714930814603,7.916420465931987,2.7644140051454933,5.612620872118633,4.896776900473867,4.196428654103102,4.2523550769174205,3.5873584252123605,5.145021056387904,2.5457135724890962,3.47553181480013,0.0,6.270065754732096,5.740222007615247,5.314111717488865,6.40801887629287,2.66458166393559,4.729156955591149,3.6462883229955643,5.2102675649091745,4.754769737168536,5.058253750822284,3.978873326118002,2.8052474913833585,2.5799422161464007,4.101316984375869,8.78776150811013,4.658536859182824,2.340470524962795,5.573903924639766,3.7613216754750662
Regal Ware Electric Knife,3.275110293985822,1.272128571331569,2.094445939669522,2.0377037374329734,4.1923489434334575,1.2661943918974419,2.638977828788773,2.882679220162677,1.5548211322761574,3.6072159466256886,3.5313164006202107,4.4979505990180515,4.928896614289109,2.3871253811049873,1.7274049458788467,4.035918500651658,2.697137164844705,2.607640993042208,3.3923496650848923,5.376622460700366,1.3256046625928908,2.0425154754836905,3.2290449177459366,3.355587575910509,1.2501567031071767,5.106418251696049,1.9148171278945636,3.3405899375296264,2.2284373987698785,3.7635172317598795,3.248404462337326,1.262578557978994,1.523553304712556,3.568587347402395,4.162063832053706,3.600402240199631,4.4357707370447805,1.573778999833641,5.428542997696938,4.376388617561543,3.475800723493061,3.955699704980479,1.870507722642263,2.5672760330537914,2.8649018072114383,3.1981424784120307,3.221364745204955,2.254156748724587,4.556760466639914,3.6297856998458977,6.270065754732096,0.0,1.8280714844906083,1.3122506886757492,1.8008736405101844,4.326787055972631,4.2898334328762395,3.464815697261557,1.3395618409337549,1.9652103857509209,1.5791840197008553,2.660937509753,4.055099027291419,4.324680112959279,2.415834948261379,4.488750898423282,1.9365704853436747,4.497950599018053,1.4820460543482097,4.587173443964093
SKIL Power Screwdriver-RBS,2.8770845972195636,2.68950586358588,1.8947985409598151,1.399668232834062,3.6621208919367816,1.7815798419014008,2.6950454108305544,2.1342173945940273,1.7627990323014304,3.265250274844197,3.771640864112413,4.185663947261141,5.011817542200789,2.2233155850049857,2.6677208345776022,3.459794514872103,1.9738046482797909,2.4808545942101463,3.0319017787902145,5.141010638002406,2.0504516419871592,1.752526332833842,2.6671658118178097,3.510642507390375,2.469842510600788,5.190691725946793,2.1216246563476857,3.036188231636417,3.102170287290297,4.093889898689527,3.1311332858385628,2.5224799702610228,2.4590400758493236,3.5813542263122926,3.013640685744527,3.5735678808372042,4.322586544647481,1.8311525065237877,5.022603472665576,4.236741344182835,3.7312424879889554,3.8249281770002317,2.3658056708851514,2.5281925652750656,3.1296561991895917,2.4237234949206776,3.0818484418116383,2.201866929261141,4.262516421254573,3.8261175435799935,5.740222007615247,1.8280714844906083,0.0,2.208361103198092,1.5650403368638588,4.238577169049622,3.6319693790435994,3.6750765662999174,1.5843234552636412,1.662212220148938,2.12302195120384,2.882165107858366,4.179018440303344,4.3828859044307205,2.251998305172372,4.473920485601442,2.075681920645625,4.185663947261147,2.1429455592442186,3.501233301222409
Salon Series 795 Hair Dryer,2.487441543199374,1.3548510292178022,2.6653299825848507,2.2723165427589445,3.2994036609374744,1.588512098321851,1.7893040131574427,2.48330898532313,1.2770089869808792,2.6593300032624403,2.524181108908699,3.5591378399145754,3.9462397573366443,1.5862141571273969,1.9955079005967624,3.1961144838899416,3.051145272501003,2.875805379214704,2.491555738462725,4.383499381929168,1.7506369506425707,1.5432576596852603,3.036865146710695,2.283762090726769,1.0423959923297064,4.096133738404407,1.239570946629652,2.6421100147274066,2.9880142325404995,2.7180025366795912,2.3245970748803026,1.8898576376967635,1.911737919985297,4.127938775050449,4.010936222560514,2.7828706711249795,3.575452937730099,0.9968667610722626,4.428895174014768,4.927571428327763,4.099462933232328,2.9845641680699173,1.8949005011337525,2.2568797033503567,2.095844843122071,2.577234606093692,2.319831482461384,2.019282959364274,3.6236785483462017,2.6271474321143353,5.314111717488865,1.3122506886757492,2.208361103198092,0.0,2.400043685918208,3.3721499922542932,3.9754974815821726,2.481498781268747,1.17888747745953,1.5455678760139278,0.9765763361296955,1.7167338999865194,3.0387417474000484,3.2676549152565166,1.5500615581686472,5.090349793609162,1.0160375103862704,3.559137839914576,1.5567651244730947,4.131733982218435
